geo,geo_label,c_resid,c_resid_label,time,value
LI,Liechtenstein,AG,Antigua and Barbuda,2024,0
LI,Liechtenstein,AG,Antigua and Barbuda,2025,0
LT,Lithuania,AG,Antigua and Barbuda,2021,0
LT,Lithuania,AG,Antigua and Barbuda,2022,0
LT,Lithuania,AG,Antigua and Barbuda,2023,0
LT,Lithuania,AG,Antigua and Barbuda,2024,0
LT,Lithuania,AG,Antigua and Barbuda,2025,0
LU,Luxembourg,AG,Antigua and Barbuda,2021,0
LU,Luxembourg,AG,Antigua and Barbuda,2022,0
LU,Luxembourg,AG,Antigua and Barbuda,2023,0
LU,Luxembourg,AG,Antigua and Barbuda,2024,0
LU,Luxembourg,AG,Antigua and Barbuda,2025,0
LV,Latvia,AG,Antigua and Barbuda,2021,0
LV,Latvia,AG,Antigua and Barbuda,2022,0
LV,Latvia,AG,Antigua and Barbuda,2023,0
LV,Latvia,AG,Antigua and Barbuda,2024,0
LV,Latvia,AG,Antigua and Barbuda,2025,0
MT,Malta,AG,Antigua and Barbuda,2021,0
MT,Malta,AG,Antigua and Barbuda,2022,0
MT,Malta,AG,Antigua and Barbuda,2023,0
MT,Malta,AG,Antigua and Barbuda,2024,0
MT,Malta,AG,Antigua and Barbuda,2025,0
NL,Netherlands,AG,Antigua and Barbuda,2021,0
NL,Netherlands,AG,Antigua and Barbuda,2022,0
NL,Netherlands,AG,Antigua and Barbuda,2023,0
NL,Netherlands,AG,Antigua and Barbuda,2024,0
NL,Netherlands,AG,Antigua and Barbuda,2025,0
NO,Norway,AG,Antigua and Barbuda,2021,0
NO,Norway,AG,Antigua and Barbuda,2022,0
NO,Norway,AG,Antigua and Barbuda,2023,0
NO,Norway,AG,Antigua and Barbuda,2024,0
NO,Norway,AG,Antigua and Barbuda,2025,0
PL,Poland,AG,Antigua and Barbuda,2021,0
PL,Poland,AG,Antigua and Barbuda,2022,0
PL,Poland,AG,Antigua and Barbuda,2023,0
PL,Poland,AG,Antigua and Barbuda,2024,0
PL,Poland,AG,Antigua and Barbuda,2025,0
PT,Portugal,AG,Antigua and Barbuda,2021,0
PT,Portugal,AG,Antigua and Barbuda,2022,0
PT,Portugal,AG,Antigua and Barbuda,2023,0
PT,Portugal,AG,Antigua and Barbuda,2024,0
PT,Portugal,AG,Antigua and Barbuda,2025,0
RO,Romania,AG,Antigua and Barbuda,2021,0
RO,Romania,AG,Antigua and Barbuda,2022,0
RO,Romania,AG,Antigua and Barbuda,2023,0
RO,Romania,AG,Antigua and Barbuda,2024,0
RO,Romania,AG,Antigua and Barbuda,2025,0
SE,Sweden,AG,Antigua and Barbuda,2021,0
SE,Sweden,AG,Antigua and Barbuda,2022,0
SE,Sweden,AG,Antigua and Barbuda,2023,0
SE,Sweden,AG,Antigua and Barbuda,2024,0
SE,Sweden,AG,Antigua and Barbuda,2025,0
SI,Slovenia,AG,Antigua and Barbuda,2021,0
SI,Slovenia,AG,Antigua and Barbuda,2022,0
SI,Slovenia,AG,Antigua and Barbuda,2023,0
SI,Slovenia,AG,Antigua and Barbuda,2024,0
SI,Slovenia,AG,Antigua and Barbuda,2025,0
SK,Slovakia,AG,Antigua and Barbuda,2021,0
SK,Slovakia,AG,Antigua and Barbuda,2022,0
SK,Slovakia,AG,Antigua and Barbuda,2023,0
SK,Slovakia,AG,Antigua and Barbuda,2024,0
SK,Slovakia,AG,Antigua and Barbuda,2025,0
AT,Austria,AL,Albania,2021,0
AT,Austria,AL,Albania,2022,0
AT,Austria,AL,Albania,2023,0
AT,Austria,AL,Albania,2024,0
AT,Austria,AL,Albania,2025,0
BE,Belgium,AL,Albania,2021,0
BE,Belgium,AL,Albania,2022,0
BE,Belgium,AL,Albania,2023,0
BE,Belgium,AL,Albania,2024,0
BE,Belgium,AL,Albania,2025,0
BG,Bulgaria,AL,Albania,2021,0
BG,Bulgaria,AL,Albania,2022,0
BG,Bulgaria,AL,Albania,2023,0
BG,Bulgaria,AL,Albania,2024,0
BG,Bulgaria,AL,Albania,2025,0
CH,Switzerland,AL,Albania,2021,0
CH,Switzerland,AL,Albania,2022,0
CH,Switzerland,AL,Albania,2023,0
CH,Switzerland,AL,Albania,2024,0
CH,Switzerland,AL,Albania,2025,0
CY,Cyprus,AL,Albania,2021,0
CY,Cyprus,AL,Albania,2022,0
CY,Cyprus,AL,Albania,2023,0
CY,Cyprus,AL,Albania,2024,0
CY,Cyprus,AL,Albania,2025,0
CZ,Czechia,AL,Albania,2021,0
CZ,Czechia,AL,Albania,2022,0
CZ,Czechia,AL,Albania,2023,0
CZ,Czechia,AL,Albania,2024,0
CZ,Czechia,AL,Albania,2025,0
DE,Germany,AL,Albania,2021,0
DE,Germany,AL,Albania,2022,0
DE,Germany,AL,Albania,2023,0
DE,Germany,AL,Albania,2024,0
DE,Germany,AL,Albania,2025,0
DK,Denmark,AL,Albania,2021,0
DK,Denmark,AL,Albania,2022,0
DK,Denmark,AL,Albania,2023,0
DK,Denmark,AL,Albania,2024,0
DK,Denmark,AL,Albania,2025,0
EE,Estonia,AL,Albania,2021,0
EE,Estonia,AL,Albania,2022,0
EE,Estonia,AL,Albania,2023,0
EE,Estonia,AL,Albania,2024,0
EE,Estonia,AL,Albania,2025,0
EL,Greece,AL,Albania,2021,0
EL,Greece,AL,Albania,2022,0
EL,Greece,AL,Albania,2023,0
EL,Greece,AL,Albania,2024,0
EL,Greece,AL,Albania,2025,0
ES,Spain,AL,Albania,2021,0
ES,Spain,AL,Albania,2022,0
ES,Spain,AL,Albania,2023,0
ES,Spain,AL,Albania,2024,0
ES,Spain,AL,Albania,2025,0
EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2021,5
EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2022,0
EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2023,0
EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2024,0
EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2025,0
FI,Finland,AL,Albania,2021,0
FI,Finland,AL,Albania,2022,0
FI,Finland,AL,Albania,2023,0
FI,Finland,AL,Albania,2024,0
FI,Finland,AL,Albania,2025,0
FR,France,AL,Albania,2021,0
FR,France,AL,Albania,2022,0
FR,France,AL,Albania,2023,0
FR,France,AL,Albania,2024,0
FR,France,AL,Albania,2025,0
HR,Croatia,AL,Albania,2021,0
HR,Croatia,AL,Albania,2022,0
HR,Croatia,AL,Albania,2023,0
HR,Croatia,AL,Albania,2024,0
HR,Croatia,AL,Albania,2025,0
HU,Hungary,AL,Albania,2021,0
HU,Hungary,AL,Albania,2022,0
HU,Hungary,AL,Albania,2023,0
HU,Hungary,AL,Albania,2024,0
HU,Hungary,AL,Albania,2025,0
IE,Ireland,AL,Albania,2021,0
IE,Ireland,AL,Albania,2022,0
IE,Ireland,AL,Albania,2023,0
IE,Ireland,AL,Albania,2024,0
IE,Ireland,AL,Albania,2025,0
IS,Iceland,AL,Albania,2021,0
IS,Iceland,AL,Albania,2022,0
IS,Iceland,AL,Albania,2023,0
IS,Iceland,AL,Albania,2024,0
IS,Iceland,AL,Albania,2025,0
IT,Italy,AL,Albania,2021,0
IT,Italy,AL,Albania,2022,0
IT,Italy,AL,Albania,2023,0
IT,Italy,AL,Albania,2024,0
IT,Italy,AL,Albania,2025,0
LI,Liechtenstein,AL,Albania,2021,0
LI,Liechtenstein,AL,Albania,2022,0
LI,Liechtenstein,AL,Albania,2023,0
LI,Liechtenstein,AL,Albania,2024,0
LI,Liechtenstein,AL,Albania,2025,0
LT,Lithuania,AL,Albania,2021,0
LT,Lithuania,AL,Albania,2022,0
LT,Lithuania,AL,Albania,2023,0
LT,Lithuania,AL,Albania,2024,0
LT,Lithuania,AL,Albania,2025,0
LU,Luxembourg,AL,Albania,2021,0
LU,Luxembourg,AL,Albania,2022,0
LU,Luxembourg,AL,Albania,2023,0
LU,Luxembourg,AL,Albania,2024,0
LU,Luxembourg,AL,Albania,2025,0
LV,Latvia,AL,Albania,2021,0
LV,Latvia,AL,Albania,2022,0
LV,Latvia,AL,Albania,2023,0
LV,Latvia,AL,Albania,2024,0
LV,Latvia,AL,Albania,2025,0
MT,Malta,AL,Albania,2021,0
MT,Malta,AL,Albania,2022,0
MT,Malta,AL,Albania,2023,0
MT,Malta,AL,Albania,2024,0
MT,Malta,AL,Albania,2025,0
NL,Netherlands,AL,Albania,2021,0
NL,Netherlands,AL,Albania,2022,0
NL,Netherlands,AL,Albania,2023,0
NL,Netherlands,AL,Albania,2024,0
NL,Netherlands,AL,Albania,2025,0
NO,Norway,AL,Albania,2021,0
NO,Norway,AL,Albania,2022,0
NO,Norway,AL,Albania,2023,0
NO,Norway,AL,Albania,2024,0
NO,Norway,AL,Albania,2025,0
PL,Poland,AL,Albania,2021,0
PL,Poland,AL,Albania,2022,0
PL,Poland,AL,Albania,2023,0
PL,Poland,AL,Albania,2024,0
PL,Poland,AL,Albania,2025,0
PT,Portugal,AL,Albania,2021,0
PT,Portugal,AL,Albania,2022,0
PT,Portugal,AL,Albania,2023,0
PT,Portugal,AL,Albania,2024,0
PT,Portugal,AL,Albania,2025,0
RO,Romania,AL,Albania,2021,0
RO,Romania,AL,Albania,2022,0
RO,Romania,AL,Albania,2023,0
RO,Romania,AL,Albania,2024,0
RO,Romania,AL,Albania,2025,0
SE,Sweden,AL,Albania,2021,5
SE,Sweden,AL,Albania,2022,0
SE,Sweden,AL,Albania,2023,0
SE,Sweden,AL,Albania,2024,0
SE,Sweden,AL,Albania,2025,0
SI,Slovenia,AL,Albania,2021,0
SI,Slovenia,AL,Albania,2022,0
SI,Slovenia,AL,Albania,2023,0
SI,Slovenia,AL,Albania,2024,0
SI,Slovenia,AL,Albania,2025,0
SK,Slovakia,AL,Albania,2021,0
SK,Slovakia,AL,Albania,2022,0
SK,Slovakia,AL,Albania,2023,0
SK,Slovakia,AL,Albania,2024,0
SK,Slovakia,AL,Albania,2025,0
AT,Austria,AM,Armenia,2021,0
AT,Austria,AM,Armenia,2022,0
AT,Austria,AM,Armenia,2023,0
AT,Austria,AM,Armenia,2024,0
AT,Austria,AM,Armenia,2025,0
BE,Belgium,AM,Armenia,2021,0
BE,Belgium,AM,Armenia,2022,0
BE,Belgium,AM,Armenia,2023,0
BE,Belgium,AM,Armenia,2024,0
BE,Belgium,AM,Armenia,2025,0
BG,Bulgaria,AM,Armenia,2021,0
BG,Bulgaria,AM,Armenia,2022,0
BG,Bulgaria,AM,Armenia,2023,0
BG,Bulgaria,AM,Armenia,2024,0
BG,Bulgaria,AM,Armenia,2025,0
CH,Switzerland,AM,Armenia,2021,0
CH,Switzerland,AM,Armenia,2022,0
CH,Switzerland,AM,Armenia,2023,0
CH,Switzerland,AM,Armenia,2024,0
CH,Switzerland,AM,Armenia,2025,0
CY,Cyprus,AM,Armenia,2021,0
CY,Cyprus,AM,Armenia,2022,0
CY,Cyprus,AM,Armenia,2023,0
CY,Cyprus,AM,Armenia,2024,0
CY,Cyprus,AM,Armenia,2025,0
CZ,Czechia,AM,Armenia,2021,0
CZ,Czechia,AM,Armenia,2022,0
CZ,Czechia,AM,Armenia,2023,0
CZ,Czechia,AM,Armenia,2024,0
CZ,Czechia,AM,Armenia,2025,0
DE,Germany,AM,Armenia,2021,0
DE,Germany,AM,Armenia,2022,0
DE,Germany,AM,Armenia,2023,0
DE,Germany,AM,Armenia,2024,0
DE,Germany,AM,Armenia,2025,0
DK,Denmark,AM,Armenia,2021,0
DK,Denmark,AM,Armenia,2022,0
DK,Denmark,AM,Armenia,2023,0
DK,Denmark,AM,Armenia,2024,0
DK,Denmark,AM,Armenia,2025,0
EE,Estonia,AM,Armenia,2021,0
EE,Estonia,AM,Armenia,2022,0
EE,Estonia,AM,Armenia,2023,0
EE,Estonia,AM,Armenia,2024,0
EE,Estonia,AM,Armenia,2025,0
EL,Greece,AM,Armenia,2021,0
EL,Greece,AM,Armenia,2022,0
EL,Greece,AM,Armenia,2023,0
EL,Greece,AM,Armenia,2024,0
EL,Greece,AM,Armenia,2025,0
ES,Spain,AM,Armenia,2021,0
ES,Spain,AM,Armenia,2022,0
ES,Spain,AM,Armenia,2023,0
ES,Spain,AM,Armenia,2024,0
ES,Spain,AM,Armenia,2025,0
EU27_2020,European Union - 27 countries (from 2020),AM,Armenia,2021,0
EU27_2020,European Union - 27 countries (from 2020),AM,Armenia,2022,0
EU27_2020,European Union - 27 countries (from 2020),AM,Armenia,2023,0
EU27_2020,European Union - 27 countries (from 2020),AM,Armenia,2024,0
EU27_2020,European Union - 27 countries (from 2020),AM,Armenia,2025,0
FI,Finland,AM,Armenia,2021,0
FI,Finland,AM,Armenia,2022,0
FI,Finland,AM,Armenia,2023,0
FI,Finland,AM,Armenia,2024,0
FI,Finland,AM,Armenia,2025,0
FR,France,AM,Armenia,2021,0
FR,France,AM,Armenia,2022,0
FR,France,AM,Armenia,2023,0
FR,France,AM,Armenia,2024,0
FR,France,AM,Armenia,2025,0
HR,Croatia,AM,Armenia,2021,0
HR,Croatia,AM,Armenia,2022,0
HR,Croatia,AM,Armenia,2023,0
HR,Croatia,AM,Armenia,2024,0
HR,Croatia,AM,Armenia,2025,0
HU,Hungary,AM,Armenia,2021,0
HU,Hungary,AM,Armenia,2022,0
HU,Hungary,AM,Armenia,2023,0
HU,Hungary,AM,Armenia,2024,0
HU,Hungary,AM,Armenia,2025,0
IE,Ireland,AM,Armenia,2021,0
IE,Ireland,AM,Armenia,2022,0
IE,Ireland,AM,Armenia,2023,0
IE,Ireland,AM,Armenia,2024,0
IE,Ireland,AM,Armenia,2025,0
IS,Iceland,AM,Armenia,2021,0
IS,Iceland,AM,Armenia,2022,0
IS,Iceland,AM,Armenia,2023,0
IS,Iceland,AM,Armenia,2024,0
IS,Iceland,AM,Armenia,2025,0
IT,Italy,AM,Armenia,2021,0
IT,Italy,AM,Armenia,2022,0
IT,Italy,AM,Armenia,2023,0
IT,Italy,AM,Armenia,2024,0
IT,Italy,AM,Armenia,2025,0
LI,Liechtenstein,AM,Armenia,2021,0
LI,Liechtenstein,AM,Armenia,2022,0
LI,Liechtenstein,AM,Armenia,2023,0
LI,Liechtenstein,AM,Armenia,2024,0
LI,Liechtenstein,AM,Armenia,2025,0
LT,Lithuania,AM,Armenia,2021,0
LT,Lithuania,AM,Armenia,2022,0
LT,Lithuania,AM,Armenia,2023,0
LT,Lithuania,AM,Armenia,2024,0
LT,Lithuania,AM,Armenia,2025,0
LU,Luxembourg,AM,Armenia,2021,0
LU,Luxembourg,AM,Armenia,2022,0
LU,Luxembourg,AM,Armenia,2023,0
LU,Luxembourg,AM,Armenia,2024,0
LU,Luxembourg,AM,Armenia,2025,0
LV,Latvia,AM,Armenia,2021,0
LV,Latvia,AM,Armenia,2022,0
LV,Latvia,AM,Armenia,2023,0
LV,Latvia,AM,Armenia,2024,0
LV,Latvia,AM,Armenia,2025,0
MT,Malta,AM,Armenia,2021,0
MT,Malta,AM,Armenia,2022,0
MT,Malta,AM,Armenia,2023,0
MT,Malta,AM,Armenia,2024,0
MT,Malta,AM,Armenia,2025,0
NL,Netherlands,AM,Armenia,2021,0
NL,Netherlands,AM,Armenia,2022,0
NL,Netherlands,AM,Armenia,2023,0
NL,Netherlands,AM,Armenia,2024,0
NL,Netherlands,AM,Armenia,2025,0
NO,Norway,AM,Armenia,2021,0
NO,Norway,AM,Armenia,2022,0
NO,Norway,AM,Armenia,2023,0
NO,Norway,AM,Armenia,2024,5
NO,Norway,AM,Armenia,2025,0
PL,Poland,AM,Armenia,2021,0
PL,Poland,AM,Armenia,2022,0
PL,Poland,AM,Armenia,2023,0
PL,Poland,AM,Armenia,2024,0
PL,Poland,AM,Armenia,2025,0
PT,Portugal,AM,Armenia,2021,0
PT,Portugal,AM,Armenia,2022,0
PT,Portugal,AM,Armenia,2023,0
PT,Portugal,AM,Armenia,2024,0
PT,Portugal,AM,Armenia,2025,0
RO,Romania,AM,Armenia,2021,0
RO,Romania,AM,Armenia,2022,0
RO,Romania,AM,Armenia,2023,0
RO,Romania,AM,Armenia,2024,0
RO,Romania,AM,Armenia,2025,0
SE,Sweden,AM,Armenia,2021,0
SE,Sweden,AM,Armenia,2022,0
SE,Sweden,AM,Armenia,2023,0
SE,Sweden,AM,Armenia,2024,0
SE,Sweden,AM,Armenia,2025,0
SI,Slovenia,AM,Armenia,2021,0
SI,Slovenia,AM,Armenia,2022,0
SI,Slovenia,AM,Armenia,2023,0
SI,Slovenia,AM,Armenia,2024,0
SI,Slovenia,AM,Armenia,2025,0
SK,Slovakia,AM,Armenia,2021,0
SK,Slovakia,AM,Armenia,2022,0
SK,Slovakia,AM,Armenia,2023,0
SK,Slovakia,AM,Armenia,2024,0
SK,Slovakia,AM,Armenia,2025,0
AT,Austria,AO,Angola,2021,0
AT,Austria,AO,Angola,2022,0
AT,Austria,AO,Angola,2023,0
AT,Austria,AO,Angola,2024,0
AT,Austria,AO,Angola,2025,0
BE,Belgium,AO,Angola,2021,0
BE,Belgium,AO,Angola,2022,0
BE,Belgium,AO,Angola,2023,0
BE,Belgium,AO,Angola,2024,0
BE,Belgium,AO,Angola,2025,0
BG,Bulgaria,AO,Angola,2021,0
BG,Bulgaria,AO,Angola,2022,0
BG,Bulgaria,AO,Angola,2023,0
BG,Bulgaria,AO,Angola,2024,0
BG,Bulgaria,AO,Angola,2025,0
CH,Switzerland,AO,Angola,2021,0
CH,Switzerland,AO,Angola,2022,0
CH,Switzerland,AO,Angola,2023,0
CH,Switzerland,AO,Angola,2024,0
CH,Switzerland,AO,Angola,2025,0
CY,Cyprus,AO,Angola,2021,0
CY,Cyprus,AO,Angola,2022,0
CY,Cyprus,AO,Angola,2023,0
CY,Cyprus,AO,Angola,2024,0
CY,Cyprus,AO,Angola,2025,0
CZ,Czechia,AO,Angola,2021,0
CZ,Czechia,AO,Angola,2022,0
CZ,Czechia,AO,Angola,2023,0
CZ,Czechia,AO,Angola,2024,0
CZ,Czechia,AO,Angola,2025,0
DE,Germany,AO,Angola,2021,0
DE,Germany,AO,Angola,2022,0
DE,Germany,AO,Angola,2023,0
DE,Germany,AO,Angola,2024,0
DE,Germany,AO,Angola,2025,0
DK,Denmark,AO,Angola,2021,0
DK,Denmark,AO,Angola,2022,0
DK,Denmark,AO,Angola,2023,0
DK,Denmark,AO,Angola,2024,0
DK,Denmark,AO,Angola,2025,0
EE,Estonia,AO,Angola,2021,0
EE,Estonia,AO,Angola,2022,0
EE,Estonia,AO,Angola,2023,0
EE,Estonia,AO,Angola,2024,0
EE,Estonia,AO,Angola,2025,0
EL,Greece,AO,Angola,2021,0
EL,Greece,AO,Angola,2022,0
EL,Greece,AO,Angola,2023,0
EL,Greece,AO,Angola,2024,0
EL,Greece,AO,Angola,2025,0
ES,Spain,AO,Angola,2021,0
ES,Spain,AO,Angola,2022,0
ES,Spain,AO,Angola,2023,0
ES,Spain,AO,Angola,2024,0
ES,Spain,AO,Angola,2025,0
EU27_2020,European Union - 27 countries (from 2020),AO,Angola,2021,0
EU27_2020,European Union - 27 countries (from 2020),AO,Angola,2022,0
EU27_2020,European Union - 27 countries (from 2020),AO,Angola,2023,0
EU27_2020,European Union - 27 countries (from 2020),AO,Angola,2024,0
EU27_2020,European Union - 27 countries (from 2020),AO,Angola,2025,0
FI,Finland,AO,Angola,2021,0
FI,Finland,AO,Angola,2022,0
FI,Finland,AO,Angola,2023,0
FI,Finland,AO,Angola,2024,0
FI,Finland,AO,Angola,2025,0
FR,France,AO,Angola,2021,0
FR,France,AO,Angola,2022,0
FR,France,AO,Angola,2023,0
FR,France,AO,Angola,2024,0
FR,France,AO,Angola,2025,0
HR,Croatia,AO,Angola,2021,0
HR,Croatia,AO,Angola,2022,0
HR,Croatia,AO,Angola,2023,0
HR,Croatia,AO,Angola,2024,0
HR,Croatia,AO,Angola,2025,0
HU,Hungary,AO,Angola,2021,0
HU,Hungary,AO,Angola,2022,0
HU,Hungary,AO,Angola,2023,0
HU,Hungary,AO,Angola,2024,0
HU,Hungary,AO,Angola,2025,0
IE,Ireland,AO,Angola,2021,0
IE,Ireland,AO,Angola,2022,0
IE,Ireland,AO,Angola,2023,0
IE,Ireland,AO,Angola,2024,0
IE,Ireland,AO,Angola,2025,0
IS,Iceland,AO,Angola,2021,0
IS,Iceland,AO,Angola,2022,0
IS,Iceland,AO,Angola,2023,0
IS,Iceland,AO,Angola,2024,0
IS,Iceland,AO,Angola,2025,0
IT,Italy,AO,Angola,2021,0
IT,Italy,AO,Angola,2022,0
IT,Italy,AO,Angola,2023,0
IT,Italy,AO,Angola,2024,0
IT,Italy,AO,Angola,2025,0
LI,Liechtenstein,AO,Angola,2021,0
LI,Liechtenstein,AO,Angola,2022,0
LI,Liechtenstein,AO,Angola,2023,0
LI,Liechtenstein,AO,Angola,2024,0
LI,Liechtenstein,AO,Angola,2025,0
LT,Lithuania,AO,Angola,2021,0
LT,Lithuania,AO,Angola,2022,0
LT,Lithuania,AO,Angola,2023,0
LT,Lithuania,AO,Angola,2024,0
LT,Lithuania,AO,Angola,2025,0
LU,Luxembourg,AO,Angola,2021,0
LU,Luxembourg,AO,Angola,2022,0
LU,Luxembourg,AO,Angola,2023,0
LU,Luxembourg,AO,Angola,2024,0
LU,Luxembourg,AO,Angola,2025,0
LV,Latvia,AO,Angola,2021,0
LV,Latvia,AO,Angola,2022,0
LV,Latvia,AO,Angola,2023,0
LV,Latvia,AO,Angola,2024,0
LV,Latvia,AO,Angola,2025,0
MT,Malta,AO,Angola,2021,0
MT,Malta,AO,Angola,2022,0
MT,Malta,AO,Angola,2023,0
MT,Malta,AO,Angola,2024,0
MT,Malta,AO,Angola,2025,0
NL,Netherlands,AO,Angola,2021,0
NL,Netherlands,AO,Angola,2022,0
NL,Netherlands,AO,Angola,2023,0
NL,Netherlands,AO,Angola,2024,0
NL,Netherlands,AO,Angola,2025,0
NO,Norway,AO,Angola,2021,0
NO,Norway,AO,Angola,2022,0
NO,Norway,AO,Angola,2023,0
NO,Norway,AO,Angola,2024,0
NO,Norway,AO,Angola,2025,0
PL,Poland,AO,Angola,2021,0
PL,Poland,AO,Angola,2022,0
PL,Poland,AO,Angola,2023,0
PL,Poland,AO,Angola,2024,0
PL,Poland,AO,Angola,2025,0
PT,Portugal,AO,Angola,2021,0
PT,Portugal,AO,Angola,2022,0
PT,Portugal,AO,Angola,2023,0
PT,Portugal,AO,Angola,2024,0
PT,Portugal,AO,Angola,2025,0
RO,Romania,AO,Angola,2021,0
RO,Romania,AO,Angola,2022,0
RO,Romania,AO,Angola,2023,0
RO,Romania,AO,Angola,2024,0
RO,Romania,AO,Angola,2025,0
SE,Sweden,AO,Angola,2021,0
SE,Sweden,AO,Angola,2022,0
SE,Sweden,AO,Angola,2023,0
SE,Sweden,AO,Angola,2024,0
SE,Sweden,AO,Angola,2025,0
SI,Slovenia,AO,Angola,2021,0
SI,Slovenia,AO,Angola,2022,0
SI,Slovenia,AO,Angola,2023,0
SI,Slovenia,AO,Angola,2024,0
SI,Slovenia,AO,Angola,2025,0
SK,Slovakia,AO,Angola,2021,0
SK,Slovakia,AO,Angola,2022,0
SK,Slovakia,AO,Angola,2023,0
SK,Slovakia,AO,Angola,2024,0
SK,Slovakia,AO,Angola,2025,0
AT,Austria,AR,Argentina,2021,0
AT,Austria,AR,Argentina,2022,0
AT,Austria,AR,Argentina,2023,0
AT,Austria,AR,Argentina,2024,0
AT,Austria,AR,Argentina,2025,0
BE,Belgium,AR,Argentina,2021,0
BE,Belgium,AR,Argentina,2022,0
BE,Belgium,AR,Argentina,2023,0
BE,Belgium,AR,Argentina,2024,0
BE,Belgium,AR,Argentina,2025,0
BG,Bulgaria,AR,Argentina,2021,0
BG,Bulgaria,AR,Argentina,2022,0
BG,Bulgaria,AR,Argentina,2023,0
BG,Bulgaria,AR,Argentina,2024,0
BG,Bulgaria,AR,Argentina,2025,0
CH,Switzerland,AR,Argentina,2021,0
CH,Switzerland,AR,Argentina,2022,0
CH,Switzerland,AR,Argentina,2023,0
CH,Switzerland,AR,Argentina,2024,0
CH,Switzerland,AR,Argentina,2025,0
CY,Cyprus,AR,Argentina,2021,0
CY,Cyprus,AR,Argentina,2022,0
CY,Cyprus,AR,Argentina,2023,0
CY,Cyprus,AR,Argentina,2024,0
CY,Cyprus,AR,Argentina,2025,0
CZ,Czechia,AR,Argentina,2021,0
CZ,Czechia,AR,Argentina,2022,0
CZ,Czechia,AR,Argentina,2023,0
CZ,Czechia,AR,Argentina,2024,0
CZ,Czechia,AR,Argentina,2025,0
DE,Germany,AR,Argentina,2021,0
DE,Germany,AR,Argentina,2022,0
DE,Germany,AR,Argentina,2023,0
DE,Germany,AR,Argentina,2024,0
DE,Germany,AR,Argentina,2025,0
DK,Denmark,AR,Argentina,2021,0
DK,Denmark,AR,Argentina,2022,0
DK,Denmark,AR,Argentina,2023,0
DK,Denmark,AR,Argentina,2024,0
DK,Denmark,AR,Argentina,2025,0
EE,Estonia,AR,Argentina,2021,0
EE,Estonia,AR,Argentina,2022,0
EE,Estonia,AR,Argentina,2023,0
EE,Estonia,AR,Argentina,2024,0
EE,Estonia,AR,Argentina,2025,0
EL,Greece,AR,Argentina,2021,0
EL,Greece,AR,Argentina,2022,0
EL,Greece,AR,Argentina,2023,0
EL,Greece,AR,Argentina,2024,0
EL,Greece,AR,Argentina,2025,0
ES,Spain,AR,Argentina,2021,0
ES,Spain,AR,Argentina,2022,0
ES,Spain,AR,Argentina,2023,0
ES,Spain,AR,Argentina,2024,0
ES,Spain,AR,Argentina,2025,0
EU27_2020,European Union - 27 countries (from 2020),AR,Argentina,2021,0
EU27_2020,European Union - 27 countries (from 2020),AR,Argentina,2022,0
EU27_2020,European Union - 27 countries (from 2020),AR,Argentina,2023,0
EU27_2020,European Union - 27 countries (from 2020),AR,Argentina,2024,0
EU27_2020,European Union - 27 countries (from 2020),AR,Argentina,2025,0
FI,Finland,AR,Argentina,2021,0
FI,Finland,AR,Argentina,2022,0
FI,Finland,AR,Argentina,2023,0
FI,Finland,AR,Argentina,2024,0
FI,Finland,AR,Argentina,2025,0
FR,France,AR,Argentina,2021,0
FR,France,AR,Argentina,2022,0
FR,France,AR,Argentina,2023,0
FR,France,AR,Argentina,2024,0
FR,France,AR,Argentina,2025,0
HR,Croatia,AR,Argentina,2021,0
HR,Croatia,AR,Argentina,2022,0
HR,Croatia,AR,Argentina,2023,0
HR,Croatia,AR,Argentina,2024,0
HR,Croatia,AR,Argentina,2025,0
HU,Hungary,AR,Argentina,2021,0
HU,Hungary,AR,Argentina,2022,0
HU,Hungary,AR,Argentina,2023,0
HU,Hungary,AR,Argentina,2024,0
HU,Hungary,AR,Argentina,2025,0
IE,Ireland,AR,Argentina,2021,0
IE,Ireland,AR,Argentina,2022,0
IE,Ireland,AR,Argentina,2023,0
IE,Ireland,AR,Argentina,2024,0
IE,Ireland,AR,Argentina,2025,0
IS,Iceland,AR,Argentina,2021,0
IS,Iceland,AR,Argentina,2022,0
IS,Iceland,AR,Argentina,2023,0
IS,Iceland,AR,Argentina,2024,0
IS,Iceland,AR,Argentina,2025,0
IT,Italy,AR,Argentina,2021,0
IT,Italy,AR,Argentina,2022,0
IT,Italy,AR,Argentina,2023,0
IT,Italy,AR,Argentina,2024,0
IT,Italy,AR,Argentina,2025,0
LI,Liechtenstein,AR,Argentina,2021,0
LI,Liechtenstein,AR,Argentina,2022,0
LI,Liechtenstein,AR,Argentina,2023,0
LI,Liechtenstein,AR,Argentina,2024,0
LI,Liechtenstein,AR,Argentina,2025,0
LT,Lithuania,AR,Argentina,2021,0
LT,Lithuania,AR,Argentina,2022,0
LT,Lithuania,AR,Argentina,2023,0
LT,Lithuania,AR,Argentina,2024,0
LT,Lithuania,AR,Argentina,2025,0
LU,Luxembourg,AR,Argentina,2021,0
